species_label,review_label,pair_source,source_run_name,source_run_dir,cluster_run_dir,pattern_run_dir,cluster_id_a,cluster_id_b,clip_id_a,clip_id_b,embedding_row_a,embedding_row_b,recording_id_a,recording_id_b,audio_path_a,audio_path_b,review_confidence,review_notes
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,4,XC1073251_Turdus_merula_bn_00009000_00012000,XC614409_Turdus_merula_bn_00016500_00019500,9,133,XC1073251_Turdus_merula,XC614409_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00009000_00012000.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC614409_Turdus_merula_bn_00016500_00019500.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,4,XC1073251_Turdus_merula_bn_00010500_00013500,XC614409_Turdus_merula_bn_00016500_00019500,10,133,XC1073251_Turdus_merula,XC614409_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00010500_00013500.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC614409_Turdus_merula_bn_00016500_00019500.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,4,XC1073251_Turdus_merula_bn_00012000_00015000,XC614409_Turdus_merula_bn_00009000_00012000,11,131,XC1073251_Turdus_merula,XC614409_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00012000_00015000.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC614409_Turdus_merula_bn_00009000_00012000.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,4,XC1073251_Turdus_merula_bn_00012000_00015000,XC614409_Turdus_merula_bn_00010500_00013500,11,132,XC1073251_Turdus_merula,XC614409_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00012000_00015000.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC614409_Turdus_merula_bn_00010500_00013500.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,4,XC1073251_Turdus_merula_bn_00012000_00015000,XC614409_Turdus_merula_bn_00016500_00019500,11,133,XC1073251_Turdus_merula,XC614409_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00012000_00015000.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC614409_Turdus_merula_bn_00016500_00019500.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,4,XC1073251_Turdus_merula_bn_00015000_00018000,XC614409_Turdus_merula_bn_00006000_00009000,12,129,XC1073251_Turdus_merula,XC614409_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00015000_00018000.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC614409_Turdus_merula_bn_00006000_00009000.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,4,XC1073251_Turdus_merula_bn_00015000_00018000,XC614409_Turdus_merula_bn_00007500_00010500,12,130,XC1073251_Turdus_merula,XC614409_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00015000_00018000.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC614409_Turdus_merula_bn_00007500_00010500.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,4,XC1073251_Turdus_merula_bn_00015000_00018000,XC614409_Turdus_merula_bn_00009000_00012000,12,131,XC1073251_Turdus_merula,XC614409_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00015000_00018000.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC614409_Turdus_merula_bn_00009000_00012000.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,4,XC1073251_Turdus_merula_bn_00015000_00018000,XC614409_Turdus_merula_bn_00016500_00019500,12,133,XC1073251_Turdus_merula,XC614409_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00015000_00018000.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC614409_Turdus_merula_bn_00016500_00019500.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,4,XC1073251_Turdus_merula_bn_00016500_00019500,XC614409_Turdus_merula_bn_00003000_00006000,13,127,XC1073251_Turdus_merula,XC614409_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00016500_00019500.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC614409_Turdus_merula_bn_00003000_00006000.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,4,XC1073251_Turdus_merula_bn_00016500_00019500,XC614409_Turdus_merula_bn_00007500_00010500,13,130,XC1073251_Turdus_merula,XC614409_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00016500_00019500.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC614409_Turdus_merula_bn_00007500_00010500.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,4,XC1073251_Turdus_merula_bn_00016500_00019500,XC614409_Turdus_merula_bn_00010500_00013500,13,132,XC1073251_Turdus_merula,XC614409_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00016500_00019500.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC614409_Turdus_merula_bn_00010500_00013500.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,4,XC1073251_Turdus_merula_bn_00018000_00020080,XC614409_Turdus_merula_bn_00006000_00009000,14,129,XC1073251_Turdus_merula,XC614409_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00018000_00020080.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC614409_Turdus_merula_bn_00006000_00009000.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,4,XC1073251_Turdus_merula_bn_00018000_00020080,XC614409_Turdus_merula_bn_00007500_00010500,14,130,XC1073251_Turdus_merula,XC614409_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00018000_00020080.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC614409_Turdus_merula_bn_00007500_00010500.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,4,XC1073251_Turdus_merula_bn_00018000_00020080,XC614409_Turdus_merula_bn_00016500_00019500,14,133,XC1073251_Turdus_merula,XC614409_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00018000_00020080.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC614409_Turdus_merula_bn_00016500_00019500.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,5,XC1073251_Turdus_merula_bn_00000000_00003000,XC581647_Turdus_merula_bn_00006000_00009000,6,93,XC1073251_Turdus_merula,XC581647_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00000000_00003000.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC581647_Turdus_merula_bn_00006000_00009000.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,5,XC1073251_Turdus_merula_bn_00000000_00003000,XC597260_Turdus_merula_bn_00010500_00012820,6,110,XC1073251_Turdus_merula,XC597260_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00000000_00003000.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC597260_Turdus_merula_bn_00010500_00012820.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,5,XC1073251_Turdus_merula_bn_00006000_00009000,XC597260_Turdus_merula_bn_00000000_00003000,7,103,XC1073251_Turdus_merula,XC597260_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00006000_00009000.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC597260_Turdus_merula_bn_00000000_00003000.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,5,XC1073251_Turdus_merula_bn_00006000_00009000,XC597260_Turdus_merula_bn_00007500_00010500,7,108,XC1073251_Turdus_merula,XC597260_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00006000_00009000.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC597260_Turdus_merula_bn_00007500_00010500.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,5,XC1073251_Turdus_merula_bn_00007500_00010500,XC581647_Turdus_merula_bn_00000000_00003000,8,89,XC1073251_Turdus_merula,XC581647_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00007500_00010500.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC581647_Turdus_merula_bn_00000000_00003000.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,5,XC1073251_Turdus_merula_bn_00007500_00010500,XC581647_Turdus_merula_bn_00004500_00007500,8,92,XC1073251_Turdus_merula,XC581647_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00007500_00010500.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC581647_Turdus_merula_bn_00004500_00007500.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,5,XC1073251_Turdus_merula_bn_00007500_00010500,XC597260_Turdus_merula_bn_00000000_00003000,8,103,XC1073251_Turdus_merula,XC597260_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00007500_00010500.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC597260_Turdus_merula_bn_00000000_00003000.wav,5,Different canonical groups from listening review
blackbird,different,manual_cross_cluster_review,blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/BirdTranslationAI/runs/within_species_clusters/00_archive_old_window_runs/blackbird_pattern_clusters_aug_uk_birdnet_windows_v1,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_pattern_layer_aug_uk_birdnet_windows_v1,2,5,XC1073251_Turdus_merula_bn_00007500_00010500,XC597260_Turdus_merula_bn_00007500_00010500,8,108,XC1073251_Turdus_merula,XC597260_Turdus_merula,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC1073251_Turdus_merula_bn_00007500_00010500.wav,/Users/esmesturgess/Bird Translation AI/data/runs/blackbird_species_aug_uk_birdnet_windows_v1/events/XC597260_Turdus_merula_bn_00007500_00010500.wav,5,Different canonical groups from listening review
