recording_id,audio_path,species_label,species_common_name,scientific_name,species_source,recording_source,split,notes
XC507467_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC507467_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC507468_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC507468_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC507470_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC507470_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC507472_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC507472_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC507484_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC507484_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC507486_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC507486_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC507490_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC507490_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC507491_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC507491_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC507493_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC507493_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC507494_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC507494_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC507495_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC507495_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC507500_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC507500_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC507506_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC507506_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC507509_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC507509_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC507510_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC507510_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC540362_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC540362_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC552052_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC552052_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC555607_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC555607_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC558980_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC558980_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC582112_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC582112_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC600669_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC600669_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC601058_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC601058_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC601059_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC601059_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC623360_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC623360_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC631225_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC631225_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC635607_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC635607_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC639693_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC639693_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC641797_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC641797_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC667226_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC667226_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC696805_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC696805_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC703128_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC703128_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC714144_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC714144_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC719571_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC719571_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC733512_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC733512_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC733516_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC733516_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC799625_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC799625_Troglodytes_troglodytes.wav,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC800741_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC800741_Troglodytes_troglodytes.mp3,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC839227_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC839227_Troglodytes_troglodytes.wav,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC858543_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC858543_Troglodytes_troglodytes.wav,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC858544_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC858544_Troglodytes_troglodytes.wav,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC883792_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC883792_Troglodytes_troglodytes.wav,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
XC895699_Troglodytes_troglodytes,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Wren /XC895699_Troglodytes_troglodytes.wav,wren,Eurasian Wren,Troglodytes troglodytes,drive_folder,web,train,
